set term gif size 8000, 8000 font "Times-Roman,90"
set output "chen_traj_img.gif"
set xlabel "x"
set ylabel "y"
set zlabel "z"
set xrange [-40:40]
set yrange [-40:40]
set zrange [0:60]
splot '-' with line
-5.114796762 -7.295624912 11.49431279
-5.124292336 -7.309269562 11.49467343
-5.133805676 -7.322939228 11.49505125
-5.143336798 -7.336633922 11.49544631
-5.152885718 -7.350353656 11.49585867
-5.162452452 -7.364098441 11.49628838
-5.172037015 -7.37786829 11.4967355
-5.181639423 -7.391663213 11.49720008
-5.191259691 -7.405483221 11.49768218
-5.200897836 -7.419328326 11.49818187
-5.210553871 -7.433198536 11.49869919
-5.220227812 -7.447093863 11.4992342
-5.229919673 -7.461014316 11.49978696
-5.23962947 -7.474959904 11.50035753
-5.249357217 -7.488930637 11.50094597
-5.259102928 -7.502926524 11.50155232
-5.268866617 -7.516947573 11.50217666
-5.278648299 -7.530993792 11.50281904
-5.288447987 -7.54506519 11.50347951
-5.298265695 -7.559161774 11.50415813
-5.308101436 -7.573283552 11.50485496
-5.317955224 -7.587430531 11.50557007
-5.327827073 -7.601602716 11.5063035
-5.337716994 -7.615800116 11.50705531
-5.347625002 -7.630022736 11.50782557
-5.357551108 -7.644270581 11.50861433
-5.367495325 -7.658543658 11.50942165
-5.377457667 -7.672841972 11.51024758
-5.387438144 -7.687165527 11.5110922
-5.397436768 -7.701514327 11.51195555
-5.407453553 -7.715888379 11.51283769
-5.417488509 -7.730287684 11.51373869
-5.427541648 -7.744712247 11.5146586
-5.437612981 -7.75916207 11.51559747
-5.447702519 -7.773637158 11.51655538
-5.457810274 -7.788137512 11.51753238
-5.467936255 -7.802663135 11.51852852
-5.478080475 -7.817214028 11.51954387
-5.488242942 -7.831790194 11.52057849
-5.498423668 -7.846391632 11.52163243
-5.508622662 -7.861018346 11.52270576
-5.518839934 -7.875670334 11.52379853
-5.529075494 -7.890347596 11.5249108
-5.539329352 -7.905050134 11.52604264
-5.549601515 -7.919777946 11.5271941
-5.559891995 -7.934531032 11.52836524
-5.570200799 -7.94930939 11.52955613
-5.580527937 -7.964113019 11.53076681
-5.590873416 -7.978941916 11.53199736
-5.601237245 -7.99379608 11.53324783
-5.611619433 -8.008675508 11.53451828
-5.622019986 -8.023580197 11.53580878
-5.632438914 -8.038510143 11.53711937
-5.642876223 -8.053465343 11.53845013
-5.65333192 -8.068445793 11.5398011
-5.663806014 -8.083451488 11.54117236
-5.674298509 -8.098482423 11.54256396
-5.684809415 -8.113538594 11.54397597
-5.695338736 -8.128619994 11.54540844
-5.705886479 -8.143726617 11.54686143
-5.716452651 -8.158858458 11.548335
-5.727037256 -8.17401551 11.54982922
-5.737640302 -8.189197764 11.55134414
-5.748261792 -8.204405215 11.55287983
-5.758901733 -8.219637854 11.55443635
-5.769560129 -8.234895672 11.55601375
-5.780236986 -8.250178661 11.55761209
-5.790932307 -8.265486812 11.55923145
-5.801646097 -8.280820116 11.56087187
-5.812378361 -8.296178563 11.56253343
-5.823129102 -8.311562142 11.56421617
-5.833898323 -8.326970843 11.56592016
-5.84468603 -8.342404655 11.56764547
-5.855492223 -8.357863566 11.56939215
-5.866316908 -8.373347564 11.57116026
-5.877160086 -8.388856638 11.57294986
-5.88802176 -8.404390774 11.57476102
-5.898901932 -8.41994996 11.5765938
-5.909800605 -8.435534182 11.57844825
-5.920717781 -8.451143426 11.58032444
-5.93165346 -8.466777678 11.58222243
-5.942607645 -8.482436923 11.58414229
-5.953580337 -8.498121146 11.58608406
-5.964571536 -8.513830331 11.58804781
-5.975581244 -8.529564463 11.59003361
-5.986609461 -8.545323525 11.59204151
-5.997656186 -8.5611075 11.59407157
-6.008721421 -8.576916371 11.59612387
-6.019805165 -8.592750121 11.59819844
-6.030907418 -8.60860873 11.60029537
-6.042028178 -8.624492182 11.60241471
-6.053167445 -8.640400456 11.60455652
-6.064325218 -8.656333533 11.60672086
-6.075501494 -8.672291394 11.60890779
-6.086696274 -8.688274018 11.61111737
-6.097909554 -8.704281384 11.61334967
-6.109141332 -8.720313472 11.61560475
-6.120391606 -8.73637026 11.61788266
-6.131660374 -8.752451725 11.62018347
-6.142947632 -8.768557846 11.62250724
-6.154253377 -8.784688599 11.62485403
-6.165577607 -8.80084396 11.6272239
-6.176920316 -8.817023908 11.62961691
-6.188281501 -8.833228416 11.63203313
-6.199661158 -8.84945746 11.6344726
-6.211059283 -8.865711015 11.6369354
-6.222475871 -8.881989055 11.63942159
-6.233910916 -8.898291555 11.64193123
-6.245364415 -8.914618488 11.64446437
-6.25683636 -8.930969826 11.64702107
-6.268326747 -8.947345543 11.64960141
-6.279835569 -8.96374561 11.65220543
-6.291362821 -8.980169999 11.65483321
-6.302908495 -8.996618682 11.6574848
-6.314472584 -9.013091628 11.66016025
-6.326055083 -9.029588809 11.66285964
-6.337655983 -9.046110193 11.66558302
-6.349275277 -9.062655751 11.66833046
-6.360912957 -9.07922545 11.671102
-6.372569015 -9.09581926 11.67389772
-6.384243442 -9.112437148 11.67671768
-6.39593623 -9.129079082 11.67956192
-6.40764737 -9.145745028 11.68243053
-6.419376853 -9.162434954 11.68532354
-6.431124669 -9.179148824 11.68824103
-6.442890808 -9.195886605 11.69118306
-6.45467526 -9.212648262 11.69414968
-6.466478016 -9.229433759 11.69714096
-6.478299064 -9.246243059 11.70015695
-6.490138393 -9.263076128 11.70319771
-6.501995994 -9.279932927 11.70626331
-6.513871853 -9.29681342 11.7093538
-6.525765959 -9.313717569 11.71246925
-6.537678301 -9.330645334 11.71560971
-6.549608866 -9.347596678 11.71877524
-6.561557642 -9.364571561 11.7219659
-6.573524615 -9.381569943 11.72518176
-6.585509773 -9.398591784 11.72842286
-6.597513102 -9.415637043 11.73168928
-6.609534589 -9.432705679 11.73498106
-6.62157422 -9.449797649 11.73829827
-6.633631979 -9.466912913 11.74164097
-6.645707854 -9.484051426 11.74500921
-6.657801829 -9.501213146 11.74840306
-6.669913889 -9.518398028 11.75182257
-6.682044018 -9.53560603 11.7552678
-6.694192201 -9.552837105 11.75873881
-6.706358422 -9.570091208 11.76223566
-6.718542665 -9.587368294 11.76575841
-6.730744912 -9.604668317 11.76930711
-6.742965148 -9.621991229 11.77288182
-6.755203355 -9.639336983 11.7764826
-6.767459516 -9.656705532 11.78010951
-6.779733613 -9.674096828 11.78376261
-6.792025628 -9.691510821 11.78744195
-6.804335542 -9.708947462 11.79114759
-6.816663338 -9.726406702 11.79487958
-6.829008995 -9.74388849 11.798638
-6.841372496 -9.761392775 11.80242289
-6.85375382 -9.778919506 11.8062343
-6.866152948 -9.796468631 11.81007231
-6.878569859 -9.814040098 11.81393695
-6.891004534 -9.831633855 11.8178283
-6.903456951 -9.849249846 11.8217464
-6.91592709 -9.86688802 11.82569132
-6.92841493 -9.884548321 11.8296631
-6.940920448 -9.902230695 11.83366181
-6.953443623 -9.919935086 11.8376875
-6.965984432 -9.937661438 11.84174023
-6.978542854 -9.955409695 11.84582005
-6.991118866 -9.9731798 11.84992702
-7.003712444 -9.990971695 11.85406119
-7.016323565 -10.00878532 11.85822262
-7.028952205 -10.02662063 11.86241136
-7.041598341 -10.04447754 11.86662748
-7.054261948 -10.06235602 11.87087101
-7.066943002 -10.08025598 11.87514203
-7.079641477 -10.09817739 11.87944057
-7.092357349 -10.11612017 11.88376671
-7.105090592 -10.13408426 11.88812048
-7.11784118 -10.1520696 11.89250195
-7.130609087 -10.17007613 11.89691117
-7.143394287 -10.18810378 11.90134819
-7.156196753 -10.2061525 11.90581306
-7.169016458 -10.22422221 11.91030585
-7.181853375 -10.24231286 11.9148266
-7.194707477 -10.26042437 11.91937536
-7.207578734 -10.27855668 11.92395219
-7.220467119 -10.29670974 11.92855714
-7.233372604 -10.31488346 11.93319026
-7.24629516 -10.33307778 11.93785161
-7.259234757 -10.35129263 11.94254124
-7.272191366 -10.36952796 11.94725919
-7.285164957 -10.38778368 11.95200553
-7.298155501 -10.40605972 11.9567803
-7.311162967 -10.42435603 11.96158355
-7.324187324 -10.44267252 11.96641533
-7.337228541 -10.46100914 11.9712757
-7.350286587 -10.4793658 11.97616471
-7.363361431 -10.49774243 11.9810824
-7.37645304 -10.51613896 11.98602883
-7.389561383 -10.53455533 11.99100405
-7.402686427 -10.55299145 11.9960081
-7.415828139 -10.57144725 12.00104104
-7.428986486 -10.58992266 12.00610291
-7.442161434 -10.6084176 12.01119377
-7.45535295 -10.62693201 12.01631366
-7.468561001 -10.64546579 12.02146264
-7.481785551 -10.66401888 12.02664074
-7.495026565 -10.6825912 12.03184803
-7.50828401 -10.70118267 12.03708454
-7.52155785 -10.71979321 12.04235033
-7.534848049 -10.73842275 12.04764544
-7.548154571 -10.7570712 12.05296992
-7.561477381 -10.77573849 12.05832382
-7.574816441 -10.79442454 12.06370718
-7.588171716 -10.81312927 12.06912005
-7.601543167 -10.83185259 12.07456248
-7.614930758 -10.85059443 12.08003452
-7.628334452 -10.8693547 12.0855362
-7.641754209 -10.88813332 12.09106758
-7.655189992 -10.90693021 12.0966287
-7.668641763 -10.92574528 12.1022196
-7.682109482 -10.94457845 12.10784034
-7.69559311 -10.96342964 12.11349095
-7.709092608 -10.98229876 12.11917149
-7.722607937 -11.00118573 12.12488199
-7.736139055 -11.02009046 12.13062249
-7.749685923 -11.03901286 12.13639305
-7.7632485 -11.05795285 12.1421937
-7.776826744 -11.07691034 12.14802449
-7.790420616 -11.09588524 12.15388547
-7.804030073 -11.11487747 12.15977667
-7.817655074 -11.13388693 12.16569813
-7.831295576 -11.15291354 12.1716499
-7.844951536 -11.1719572 12.17763203
-7.858622913 -11.19101783 12.18364454
-7.872309663 -11.21009534 12.18968749
-7.886011743 -11.22918963 12.19576091
-7.899729109 -11.24830062 12.20186485
-7.913461718 -11.26742821 12.20799934
-7.927209525 -11.2865723 12.21416443
-7.940972485 -11.30573281 12.22036015
-7.954750554 -11.32490965 12.22658655
-7.968543687 -11.34410271 12.23284366
-7.982351839 -11.36331191 12.23913153
-7.996174964 -11.38253715 12.24545019
-8.010013015 -11.40177833 12.25179967
-8.023865948 -11.42103536 12.25818003
-8.037733715 -11.44030814 12.26459129
-8.051616269 -11.45959658 12.27103349
-8.065513563 -11.47890058 12.27750668
-8.079425551 -11.49822004 12.28401088
-8.093352184 -11.51755486 12.29054614
-8.107293415 -11.53690494 12.29711248
-8.121249195 -11.55627019 12.30370995
-8.135219476 -11.57565051 12.31033859
-8.14920421 -11.59504579 12.31699842
-8.163203346 -11.61445595 12.32368948
-8.177216836 -11.63388086 12.33041181
-8.191244631 -11.65332044 12.33716545
-8.205286679 -11.67277459 12.34395041
-8.219342932 -11.69224319 12.35076675
-8.233413339 -11.71172615 12.35761449
-8.247497849 -11.73122337 12.36449366
-8.261596412 -11.75073474 12.3714043
-8.275708975 -11.77026016 12.37834644
-8.289835488 -11.78979953 12.38532012
-8.303975898 -11.80935273 12.39232536
-8.318130154 -11.82891967 12.3993622
-8.332298204 -11.84850024 12.40643066
-8.346479994 -11.86809434 12.41353078
-8.360675472 -11.88770185 12.42066259
-8.374884585 -11.90732267 12.42782611
-8.38910728 -11.9269567 12.43502139
-8.403343502 -11.94660382 12.44224844
-8.417593199 -11.96626393 12.4495073
-8.431856316 -11.98593693 12.45679799
-8.446132798 -12.00562269 12.46412055
-8.46042259 -12.02532112 12.471475
-8.474725639 -12.0450321 12.47886137
-8.489041889 -12.06475553 12.48627969
-8.503371283 -12.08449129 12.49372997
-8.517713768 -12.10423927 12.50121226
-8.532069286 -12.12399936 12.50872658
-8.546437782 -12.14377146 12.51627295
-8.560819199 -12.16355544 12.52385139
-8.57521348 -12.1833512 12.53146194
-8.589620569 -12.20315862 12.53910462
-8.604040408 -12.2229776 12.54677945
-8.61847294 -12.24280801 12.55448646
-8.632918108 -12.26264975 12.56222566
-8.647375852 -12.2825027 12.56999709
-8.661846117 -12.30236674 12.57780077
-8.676328842 -12.32224177 12.58563672
-8.690823969 -12.34212766 12.59350495
-8.70533144 -12.36202431 12.60140551
-8.719851195 -12.38193159 12.60933839
-8.734383176 -12.40184938 12.61730364
-8.748927322 -12.42177759 12.62530126
-8.763483573 -12.44171607 12.63333127
-8.778051871 -12.46166473 12.64139371
-8.792632154 -12.48162344 12.64948858
-8.807224362 -12.50159208 12.65761591
-8.821828434 -12.52157053 12.66577572
-8.83644431 -12.54155869 12.67396801
-8.851071928 -12.56155642 12.68219283
-8.865711228 -12.58156361 12.69045017
-8.880362147 -12.60158014 12.69874005
-8.895024623 -12.62160589 12.70706251
-8.909698595 -12.64164074 12.71541754
-8.924384001 -12.66168457 12.72380517
-8.939080777 -12.68173726 12.73222542
-8.953788862 -12.70179869 12.74067829
-8.968508193 -12.72186873 12.7491638
-8.983238706 -12.74194727 12.75768198
-8.997980338 -12.76203418 12.76623283
-9.012733026 -12.78212934 12.77481636
-9.027488254 -12.80222112 12.78342765
-9.042241152 -12.82230288 12.79206386
-9.056991709 -12.84237457 12.80072494
-9.071739914 -12.86243617 12.80941089
-9.086485756 -12.88248763 12.81812166
-9.101229224 -12.90252894 12.82685724
-9.115970306 -12.92256006 12.83561759
-9.13070899 -12.94258095 12.84440269
-9.145445267 -12.96259159 12.85321251
-9.160179125 -12.98259193 12.86204703
-9.174910552 -13.00258196 12.87090623
-9.189639537 -13.02256163 12.87979006
-9.204366069 -13.04253091 12.88869852
-9.219090137 -13.06248977 12.89763156
-9.23381173 -13.08243818 12.90658918
-9.248530836 -13.10237611 12.91557133
-9.263247444 -13.12230353 12.924578
-9.277961543 -13.14222039 12.93360916
-9.292673121 -13.16212667 12.94266478
-9.307382169 -13.18202234 12.95174484
-9.322088673 -13.20190737 12.96084932
-9.336792624 -13.22178172 12.96997818
-9.35149401 -13.24164536 12.9791314
-9.366192819 -13.26149825 12.98830897
-9.380889041 -13.28134037 12.99751084
-9.395582664 -13.30117169 13.00673701
-9.410273678 -13.32099217 13.01598743
-9.42496207 -13.34080177 13.0252621
-9.43964783 -13.36060048 13.03456098
-9.454330946 -13.38038824 13.04388404
-9.469011408 -13.40016505 13.05323128
-9.483689204 -13.41993085 13.06260265
-9.498364322 -13.43968562 13.07199814
-9.513036753 -13.45942932 13.08141772
-9.527706483 -13.47916193 13.09086137
-9.542373503 -13.49888342 13.10032906
-9.557037802 -13.51859374 13.10982077
-9.571699367 -13.53829287 13.11933648
-9.586358187 -13.55798078 13.12887615
-9.601014252 -13.57765743 13.13843978
-9.615667551 -13.59732279 13.14802733
-9.630318071 -13.61697683 13.15763878
-9.644965802 -13.63661952 13.16727411
-9.659610733 -13.65625082 13.17693329
-9.674252853 -13.67587071 13.18661631
-9.688892149 -13.69547915 13.19632312
-9.703528612 -13.7150761 13.20605373
-9.718162229 -13.73466155 13.21580809
-9.73279299 -13.75423545 13.22558619
-9.747420884 -13.77379777 13.23538801
-9.762045899 -13.79334849 13.24521351
-9.776668023 -13.81288756 13.25506269
-9.791287247 -13.83241497 13.26493551
-9.805903558 -13.85193066 13.27483195
-9.820516945 -13.87143463 13.284752
-9.835127397 -13.89092682 13.29469562
-9.849734904 -13.91040721 13.30466279
-9.864339453 -13.92987577 13.3146535
-9.878941033 -13.94933247 13.32466772
-9.893539634 -13.96877727 13.33470543
-9.908135244 -13.98821014 13.3447666
-9.922727851 -14.00763105 13.35485121
-9.937317446 -14.02703997 13.36495925
-9.951904015 -14.04643686 13.37509068
-9.966487549 -14.0658217 13.3852455
-9.981068035 -14.08519446 13.39542366
-9.995645464 -14.10455509 13.40562516
-10.01021982 -14.12390357 13.41584997
-10.0247911 -14.14323987 13.42609807
-10.03935929 -14.16256395 13.43636943
-10.05392437 -14.18187579 13.44666405
-10.06848634 -14.20117534 13.45698188
-10.08304518 -14.22046259 13.46732292
-10.09760088 -14.23973749 13.47768714
-10.11215344 -14.25900002 13.48807452
-10.12670284 -14.27825014 13.49848503
-10.14124907 -14.29748783 13.50891867
-10.15579211 -14.31671304 13.5193754
-10.17033196 -14.33592575 13.5298552
-10.18486861 -14.35512593 13.54035805
-10.19940204 -14.37431354 13.55088394
-10.21393224 -14.39348856 13.56143284
-10.22845921 -14.41265094 13.57200473
-10.24298293 -14.43180067 13.58259958
-10.25750338 -14.4509377 13.59321739
-10.27202056 -14.47006201 13.60385812
-10.28653446 -14.48917356 13.61452176
-10.30104507 -14.50827232 13.62520828
-10.31555237 -14.52735827 13.63591766
-10.33005635 -14.54643136 13.6466499
-10.344557 -14.56549157 13.65740495
-10.35905432 -14.58453886 13.66818281
-10.37354828 -14.6035732 13.67898344
-10.38803888 -14.62259457 13.68980684
-10.4025261 -14.64160292 13.70065299
-10.41700994 -14.66059823 13.71152185
-10.43149039 -14.67958047 13.72241341
-10.44596742 -14.6985496 13.73332766
-10.46044104 -14.71750559 13.74426456
-10.47491123 -14.73644842 13.7552241
-10.48937797 -14.75537804 13.76620627
-10.50384127 -14.77429443 13.77721103
-10.51830109 -14.79319755 13.78823837
-10.53275745 -14.81208737 13.79928827
-10.54721031 -14.83096387 13.81036071
-10.56165968 -14.84982701 13.82145567
-10.57610554 -14.86867675 13.83257313
-10.59054787 -14.88751307 13.84371307
-10.60498668 -14.90633593 13.85487547
-10.61942194 -14.92514531 13.86606031
-10.63385364 -14.94394116 13.87726757
-10.64828178 -14.96272347 13.88849723
-10.66270634 -14.98149219 13.89974928
-10.67712731 -15.0002473 13.91102368
-10.69154468 -15.01898876 13.92232043
-10.70595844 -15.03771654 13.93363949
-10.72036857 -15.05643061 13.94498087
-10.73477507 -15.07513094 13.95634452
-10.74917793 -15.09381749 13.96773044
-10.76357712 -15.11249024 13.97913861
-10.77797265 -15.13114916 13.990569
-10.7923645 -15.1497942 14.00202159
-10.80675265 -15.16842534 14.01349638
-10.8211371 -15.18704255 14.02499333
-10.83551784 -15.20564579 14.03651243
-10.84989485 -15.22423504 14.04805365
-10.86426812 -15.24281026 14.05961699
-10.87863765 -15.26137142 14.07120242
-10.89300341 -15.27991849 14.08280993
-10.9073654 -15.29845143 14.09443948
-10.92172361 -15.31697022 14.10609107
-10.93607802 -15.33547482 14.11776468
-10.95042863 -15.3539652 14.12946028
-10.96477541 -15.37244133 14.14117786
-10.97911837 -15.39090318 14.1529174
-10.99345749 -15.40935071 14.16467888
-11.00779276 -15.42778389 14.17646228
-11.02212416 -15.4462027 14.18826758
-11.03645168 -15.4646071 14.20009476
-11.05077532 -15.48299705 14.21194381
-11.06509506 -15.50137253 14.22381471
-11.07941089 -15.51973351 14.23570744
-11.0937228 -15.53807995 14.24762197
-11.10803078 -15.55641182 14.2595583
-11.12233481 -15.57472908 14.27151639
-11.13663489 -15.59303172 14.28349624
-11.15093099 -15.61131969 14.29549783
-11.16522312 -15.62959296 14.30752113
-11.17951126 -15.6478515 14.31956613
-11.1937954 -15.66609528 14.33163281
-11.20807552 -15.68432427 14.34372116
-11.22235161 -15.70253844 14.35583114
-11.23662367 -15.72073774 14.36796275
-11.25089168 -15.73892216 14.38011597
-11.26515563 -15.75709166 14.39229078
-11.27941551 -15.77524621 14.40448716
-11.2936713 -15.79338577 14.41670508
-11.307923 -15.81151032 14.42894455
-11.32217059 -15.82961982 14.44120553
-11.33641407 -15.84771424 14.453488
-11.35065341 -15.86579355 14.46579196
-11.36488861 -15.88385771 14.47811738
-11.37911966 -15.9019067 14.49046424
-11.39334654 -15.91994048 14.50283253
-11.40756924 -15.93795902 14.51522222
-11.42178776 -15.95596229 14.52763331
-11.43600208 -15.97395025 14.54006577
-11.45021218 -15.99192288 14.55251958
-11.46441806 -16.00988014 14.56499472
-11.47861971 -16.027822 14.57749119
-11.49281711 -16.04574843 14.59000895
-11.50701024 -16.0636594 14.602548
-11.52119911 -16.08155487 14.61510831
-11.5353837 -16.09943481 14.62768987
-11.54956399 -16.11729919 14.64029266
-11.56373998 -16.13514799 14.65291666
-11.57791165 -16.15298115 14.66556185
-11.59207899 -16.17079866 14.67822822
-11.60624198 -16.18860049 14.69091575
-11.62040063 -16.20638659 14.70362442
-11.63455491 -16.22415694 14.71635421
-11.64870481 -16.24191151 14.72910511
-11.66285033 -16.25965026 14.7418771
